Record ,longitude,latitude,Elev,Trend,Elev,Elev (KPB),Elev difference,Cluster #,Time bin
2430.0,-106.3060611,47.46048562,739.0,23.0,739.0,701.3179292,37.6820708,0,3
2466.0,-106.3504934,47.41736395,736.0,120.0,736.0,696.5313938,39.4686062,0,3
2497.0,-106.3205389,47.42135727,732.0,95.0,732.0,692.4140475,39.5859525,0,3
2427.0,-106.3063988,47.46126462,742.0,16.0,742.0,701.6042296,40.3957704,0,3
2487.0,-106.3288464,47.42166618,737.0,65.0,737.0,693.9702002,43.0297998,0,3
2329.0,-106.3626241,47.45999824,756.0,81.0,756.0,711.1518004,44.8481996,0,3
2325.0,-106.3659542,47.4589688,758.0,48.0,758.0,711.4419351,46.5580649,0,3
193.0,-107.2659601,47.49673056,914.0,172.0,914.0,882.2721923,31.7278077,0,3
176.0,-107.267619,47.50595729,918.0,75.0,918.0,885.2427032,32.7572968,0,3
168.0,-107.2752382,47.50464548,920.0,93.0,920.0,886.2242399,33.7757601,0,3
173.0,-107.2703269,47.50469787,921.0,77.0,921.0,885.3615283,35.6384717,0,3
174.0,-107.2705991,47.50423355,921.0,90.0,921.0,885.2772004,35.7227996,0,3
158.0,-107.2847209,47.50374596,924.0,96.0,924.0,887.6585878,36.3414122,0,3
159.0,-107.2832282,47.50392868,924.0,69.0,924.0,887.4443108,36.5556892,0,3
167.0,-107.272859,47.50613246,923.0,70.0,923.0,886.2282314,36.7717686,0,3
166.0,-107.2733416,47.50685177,925.0,73.0,925.0,886.5245362,38.4754638,0,3
165.0,-107.2776562,47.50466944,926.0,86.0,926.0,886.6633675,39.3366325,0,3
198.0,-107.2547487,47.50219783,922.0,85.0,922.0,881.8533645,40.1466355,0,3
162.0,-107.2829317,47.50290875,929.0,51.0,929.0,887.0951352,41.9048648,0,3
177.0,-107.2914204,47.49078022,928.0,77.0,928.0,885.1019172,42.8980828,0,3
160.0,-107.2802287,47.5051942,933.0,59.0,933.0,887.2737933,45.7262067,0,3
164.0,-107.2783302,47.5042871,933.0,72.0,933.0,886.6725372,46.3274628,0,3
213.0,-107.2885163,47.47527963,927.0,152.0,927.0,880.0899461,46.9100539,0,3
217.0,-107.2866637,47.47387683,927.0,141.5,927.0,879.3541928,47.6458072,0,3
192.0,-107.2609622,47.50000576,930.0,146.0,930.0,882.3283649,47.6716351,0,3
206.0,-107.2900966,47.47774069,929.0,154.1,929.0,881.0889915,47.9110085,0,3
178.0,-107.2798454,47.49726507,934.0,176.0,934.0,884.9092385,49.0907615,0,3
180.0,-107.2785698,47.49785735,934.0,144.0,934.0,884.8508053,49.1491947,0,3
170.0,-107.2799837,47.49953897,935.0,97.0,935.0,885.5938209,49.4061791,0,3
182.0,-107.2781309,47.49692122,934.0,157.0,934.0,884.5030904,49.4969096,0,3
188.0,-107.3069714,47.47542255,933.0,151.0,933.0,883.4337534,49.5662466,0,3
175.0,-107.279882,47.49841617,935.0,111.0,935.0,885.2494858,49.7505142,0,3
276.0,-107.0299977,47.49632924,880.0,37.0,880.0,840.063271,39.936729,0,3
307.0,-107.0237571,47.48630731,878.0,78.0,878.0,836.0388654,41.9611346,0,3
282.0,-107.0307321,47.49196097,883.0,159.0,883.0,838.9236894,44.0763106,0,3
311.0,-107.0219653,47.48666288,880.0,76.0,880.0,835.8232611,44.1767389,0,3
309.0,-107.0082996,47.49556864,884.0,49.0,884.0,835.9795009,48.0204991,0,3
283.0,-107.0117791,47.50288636,888.0,85.0,888.0,838.7248807,49.2751193,0,3
653.0,-106.8685287,47.49781519,842.0,147.0,842.0,811.7725189,30.2274811,0,3
644.0,-106.8697167,47.49948751,844.0,146.0,844.0,812.4692485,31.5307515,0,3
685.0,-106.849365,47.50413686,855.0,89.0,855.0,810.2097106,44.7902894,0,3
686.0,-106.849365,47.50413686,855.0,89.6,855.0,810.2095155,44.7904845,0,3
561.0,-106.8938317,47.50137725,863.0,115.0,863.0,817.3083259,45.6916741,0,3
601.0,-106.884515,47.49929019,861.0,126.5,861.0,815.0430594,45.9569406,0,3
552.0,-106.9107426,47.49351996,864.0,55.9,864.0,818.0249495,45.9750505,0,3
594.0,-106.8871303,47.50075889,863.0,123.0,863.0,815.9351358,47.0648642,0,3
715.0,-106.8570271,47.49321494,856.0,154.3,856.0,808.3915929,47.6084071,0,3
526.0,-106.9012993,47.5037192,867.0,172.0,867.0,819.3160349,47.6839651,0,3
616.0,-106.8811009,47.49813148,862.0,132.1,862.0,814.0996729,47.9003271,0,3
872.0,-106.8470256,47.46735314,847.0,13.0,847.0,799.0858408,47.9141592,0,3
864.0,-106.8483961,47.46783496,848.0,168.0,848.0,799.4694802,48.5305198,0,3
1299.0,-106.6578177,47.50693183,820.0,64.0,820.0,777.0545529,42.9454471,0,3
1337.0,-106.6505946,47.50655014,821.0,67.0,821.0,775.6646149,45.3353851,0,3
1392.0,-106.6475649,47.49970103,823.0,46.0,823.0,773.1304627,49.8695373,0,3
1433.0,-106.6235962,47.50438915,818.0,97.0,818.0,770.2539642,47.7460358,0,3
1413.0,-106.6296753,47.50601257,820.0,119.0,820.0,771.8036726,48.1963274,0,3
1400.0,-106.6326412,47.50701417,821.0,101.0,821.0,772.6205887,48.3794113,0,3
1448.0,-106.621255,47.50339648,819.0,109.0,819.0,769.5503509,49.4496491,0,3
1647.0,-106.5630398,47.50207234,785.0,55.0,785.0,758.86381,26.13619,0,3
1716.0,-106.5581647,47.49169171,788.0,62.0,788.0,754.9694591,33.0305409,0,3
1712.0,-106.5597181,47.49124767,790.0,56.0,790.0,755.1120867,34.8879133,0,3
1821.0,-106.5242538,47.48468802,790.0,115.0,790.0,746.9252035,43.0747965,0,3
1723.0,-106.5651513,47.4855497,800.0,38.0,800.0,754.4092483,45.5907517,0,3
1943.0,-106.4887694,47.47944942,766.0,18.0,766.0,739.1222908,26.8777092,0,3
1962.0,-106.4869309,47.47638687,787.0,59.0,787.0,737.9015257,49.0984743,0,3
2179.0,-106.370501,47.49045334,751.0,1.0,751.0,721.458988,29.541012,0,3
2187.0,-106.3749229,47.48642319,754.0,39.0,754.0,721.0579425,32.9420575,0,3
2173.0,-106.370688,47.49202579,755.0,16.0,755.0,721.9490984,33.0509016,0,3
2122.0,-106.4008409,47.48564153,759.0,73.0,759.0,725.4014719,33.5985281,0,3
2120.0,-106.4018108,47.48616957,760.0,102.0,760.0,725.7298582,34.2701418,0,3
2099.0,-106.3843445,47.500437,764.0,59.0,764.0,726.8228439,37.1771561,0,3
2184.0,-106.3774867,47.48497069,759.0,44.0,759.0,721.0874973,37.9125027,0,3
2144.0,-106.3980239,47.48203163,762.0,105.0,762.0,723.8483876,38.1516124,0,3
2139.0,-106.400572,47.48201853,763.0,86.0,763.0,724.2969681,38.7030319,0,3
2104.0,-106.4073776,47.48584942,766.0,55.0,766.0,726.6184289,39.3815711,0,3
2175.0,-106.3771,47.48744085,766.0,119.0,766.0,721.7388785,44.2611215,0,3
2211.0,-106.3899508,47.47438231,770.0,82.0,770.0,720.185025,49.814975,0,3
2407.0,-106.3065913,47.468497,731.0,4.8,731.0,703.757349,27.242651,0,3
2396.0,-106.3052318,47.47254369,734.0,17.0,734.0,704.703479,29.296521,0,3
2375.0,-106.3053017,47.47965148,738.0,177.6,738.0,706.796957,31.203043,0,3
2332.0,-106.3539217,47.46470844,744.0,159.0,744.0,710.9966947,33.0033053,0,3
2186.0,-106.3698389,47.48949844,755.0,178.0,755.0,721.062195,33.937805,0,3
2267.0,-106.3648872,47.47771584,754.0,21.0,754.0,716.7395297,37.2604703,0,3
2177.0,-106.3643242,47.49492713,759.0,171.0,759.0,721.6773688,37.3226312,0,3
2428.0,-106.3039176,47.46233666,740.0,65.0,740.0,701.4825375,38.5174625,0,3
2422.0,-106.3035971,47.46601158,743.0,94.0,743.0,702.5028169,40.4971831,0,3
2416.0,-106.3071835,47.46561982,744.0,52.0,744.0,703.0204449,40.9795551,0,3
2274.0,-106.3606071,47.47746978,758.0,41.0,758.0,715.9133031,42.0866969,0,3
2172.0,-106.3695586,47.4930111,767.0,16.0,767.0,722.0412815,44.9587185,0,3
2318.0,-106.3560885,47.4653757,758.0,30.0,758.0,711.5741774,46.4258226,0,3
2432.0,-106.2955998,47.46564333,726.0,27.0,726.0,700.9837064,25.0162936,0,3
2420.0,-106.2878315,47.47681666,729.0,6.0,729.0,702.8891116,26.1108884,0,3
2417.0,-106.2696702,47.48818598,730.0,51.0,730.0,703.0203653,26.9796347,0,3
2385.0,-106.2705763,47.49603135,733.0,158.0,733.0,705.4771683,27.5228317,0,3
2419.0,-106.2714737,47.48700522,731.0,55.0,731.0,702.991731,28.008269,0,3
2394.0,-106.2784195,47.48877261,734.0,66.0,734.0,704.7342019,29.2657981,0,3
2404.0,-106.2979644,47.47383196,734.0,40.0,734.0,703.8002784,30.1997216,0,3
2426.0,-106.2848029,47.4745381,732.0,101.0,732.0,701.6868272,30.3131728,0,3
2400.0,-106.2757151,47.4894776,736.0,59.0,736.0,704.4643813,31.5356187,0,3
2431.0,-106.2946964,47.46721923,733.0,39.0,733.0,701.2872308,31.7127692,0,3
2391.0,-106.2868253,47.48453041,737.0,21.0,737.0,704.9710752,32.0289248,0,3
2443.0,-106.2621246,47.48131369,732.0,39.0,732.0,699.6772623,32.3227377,0,3
2445.0,-106.2630125,47.48070103,733.0,73.0,733.0,699.6545114,33.3454886,0,3
2424.0,-106.2964646,47.46951179,736.0,18.0,736.0,702.2688554,33.7311446,0,3
2389.0,-106.2852889,47.48630229,739.0,30.0,739.0,705.2188485,33.7811515,0,3
2411.0,-106.2955321,47.4736885,738.0,47.0,738.0,703.3315316,34.6684684,0,3
2405.0,-106.2935567,47.47647326,739.0,119.0,739.0,703.7980532,35.2019468,0,3
2438.0,-106.2662154,47.47976589,737.0,53.0,737.0,699.9435943,37.0564057,0,3
2442.0,-106.2682169,47.47799811,740.0,49.0,740.0,699.777433,40.222567,0,3
2388.0,-106.2825982,47.48810507,748.0,44.0,748.0,705.2737332,42.7262668,0,3
49.0,-107.3037339,47.53490539,927.0,93.0,927.0,900.0806124,26.9193876,0,3
70.0,-107.2977772,47.53025572,927.0,175.0,927.0,897.6695815,29.3304185,0,3
73.0,-107.2971849,47.52886382,929.0,175.0,929.0,897.1597366,31.8402634,0,3
104.0,-107.2851234,47.52860998,927.0,83.0,927.0,894.9325416,32.0674584,0,3
17.0,-107.3193456,47.54722454,939.0,22.0,939.0,906.4376063,32.5623937,0,3
48.0,-107.301688,47.53734011,933.0,107.0,933.0,900.4180881,32.5819119,0,3
47.0,-107.3032492,47.53748872,934.0,91.0,934.0,900.7434438,33.2565562,0,3
86.0,-107.2944261,47.52653445,930.0,52.0,930.0,895.9934636,34.0065364,0,3
144.0,-107.2936156,47.50795062,926.0,88.7,926.0,890.4663936,35.5336064,0,3
145.0,-107.2936156,47.50795062,926.0,89.0,926.0,890.4663668,35.5336332,0,3
62.0,-107.3064758,47.52774139,935.0,128.0,935.0,898.4962563,36.5037437,0,3
147.0,-107.2928234,47.50805646,927.0,95.0,927.0,890.3565755,36.6434245,0,3
57.0,-107.2858422,47.54300232,936.0,123.0,936.0,899.2280879,36.7719121,0,3
112.0,-107.3001963,47.51661036,931.0,142.0,931.0,894.1480873,36.8519127,0,3
143.0,-107.2947658,47.50813457,928.0,81.0,928.0,890.7250244,37.2749756,0,3
148.0,-107.2928234,47.50805646,928.0,96.6,928.0,890.3562888,37.6437112,0,3
133.0,-107.2968232,47.51236769,930.0,14.0,930.0,892.318866,37.681134,0,3
131.0,-107.2991363,47.51150244,931.0,174.0,931.0,892.480485,38.519515,0,3
63.0,-107.3045437,47.52791523,937.0,113.0,937.0,898.2023319,38.7976681,0,3
37.0,-107.3136458,47.53579459,941.0,167.0,941.0,902.1099895,38.8900105,0,3
126.0,-107.2778329,47.52592955,932.0,77.0,932.0,892.8528947,39.1471053,0,3
121.0,-107.2791404,47.52605653,933.0,75.0,933.0,893.1247797,39.8752203,0,3
116.0,-107.2987751,47.51661188,934.0,139.0,934.0,893.8959532,40.1040468,0,3
139.0,-107.2878745,47.51519224,932.0,123.0,932.0,891.5376213,40.4623787,0,3
81.0,-107.2994269,47.5242296,937.0,109.0,937.0,896.2180172,40.7819828,0,3
77.0,-107.3006375,47.5254831,938.0,170.0,938.0,896.7999281,41.2000719,0,3
90.0,-107.2925935,47.52685908,937.0,26.0,937.0,895.7585306,41.2414694,0,3
127.0,-107.2960789,47.51418231,934.0,170.0,934.0,892.710864,41.289136,0,3
140.0,-107.2873128,47.51479851,933.0,132.0,933.0,891.3227773,41.6772227,0,3
38.0,-107.3122062,47.53599461,944.0,158.0,944.0,901.9108478,42.0891522,0,3
78.0,-107.3011897,47.52474313,939.0,150.0,939.0,896.6809675,42.3190325,0,3
119.0,-107.2966117,47.51573739,936.0,147.0,936.0,893.2553016,42.7446984,0,3
120.0,-107.2805892,47.52546081,936.0,76.0,936.0,893.2106993,42.7893007,0,3
79.0,-107.2999721,47.52484856,940.0,154.0,940.0,896.4960058,43.5039942,0,3
118.0,-107.282558,47.52521465,937.0,92.0,937.0,893.4896371,43.5103629,0,3
80.0,-107.2989934,47.52494918,940.0,150.0,940.0,896.3491975,43.6508025,0,3
111.0,-107.3033531,47.51499021,938.0,120.0,938.0,894.2456991,43.7543009,0,3
92.0,-107.2969509,47.52381131,940.0,111.0,940.0,895.6553969,44.3446031,0,3
84.0,-107.3059434,47.51984236,941.0,122.0,941.0,896.115531,44.884469,0,3
85.0,-107.305386,47.51985357,941.0,126.4,941.0,896.0165807,44.9834193,0,3
23.0,-107.3171019,47.5436615,950.0,102.0,950.0,905.0045244,44.9954756,0,3
115.0,-107.2847935,47.52560204,940.0,85.0,940.0,894.0025692,45.9974308,0,3
108.0,-107.2880631,47.52532986,942.0,68.0,942.0,894.505868,47.494132,0,3
96.0,-107.2942632,47.52401812,943.0,80.0,943.0,895.2367253,47.7632747,0,3
101.0,-107.2931966,47.52423743,943.0,59.0,943.0,895.1087489,47.8912511,0,3
102.0,-107.2917144,47.52467201,943.0,72.0,943.0,894.9708248,48.0291752,0,3
29.0,-107.3146925,47.54206345,953.0,126.0,953.0,904.1117547,48.8882453,0,3
40.0,-107.3111904,47.53646502,951.0,142.0,951.0,901.8657616,49.1342384,0,3
36.0,-107.3116464,47.53776961,952.0,177.0,952.0,902.322987,49.677013,0,3
123.0,-107.2987645,47.51363356,943.0,118.0,943.0,893.0302409,49.9697591,0,3
62.0,-107.154031,47.53217415,900.0,78.0,900.0,872.5713327,27.4286673,0,3
47.0,-107.1630312,47.53326447,906.0,89.0,906.0,874.4903051,31.5096949,0,3
114.0,-107.151725,47.5092623,911.0,120.7,911.0,865.5129706,45.4870294,0,3
118.0,-107.1507581,47.5090015,913.0,91.0,913.0,865.2634861,47.7365139,0,3
112.0,-107.1540534,47.50806676,914.0,3.0,914.0,865.5829547,48.4170453,0,3
115.0,-107.1533585,47.50763889,914.0,131.0,914.0,865.3313816,48.6686184,0,3
122.0,-107.1495468,47.50925818,914.0,61.0,914.0,865.1239884,48.8760116,0,3
123.0,-107.1492022,47.50862575,914.0,62.4,914.0,864.8765423,49.1234577,0,3
117.0,-107.1486102,47.51039155,915.0,58.5,915.0,865.284069,49.715931,0,3
1489.0,-106.5946004,47.51293054,793.0,153.0,793.0,767.6166995,25.3833005,0,3
1486.0,-106.5921294,47.51466555,794.0,65.0,794.0,767.6846068,26.3153932,0,3
1352.0,-106.5814261,47.54610051,806.0,114.5,806.0,774.9731147,31.0268853,0,3
1265.0,-106.5920239,47.55111883,810.0,100.0,810.0,778.3117206,31.6882794,0,3
1280.0,-106.6230058,47.5313203,812.0,20.0,812.0,778.0090248,33.9909752,0,3
1293.0,-106.6349033,47.52169411,818.0,13.0,818.0,777.3060813,40.6939187,0,3
1370.0,-106.5833461,47.54233976,815.0,24.0,815.0,774.2133942,40.7866058,0,3
1301.0,-106.6336338,47.52145125,818.0,23.0,818.0,777.0082666,40.9917334,0,3
1379.0,-106.5823776,47.5415073,816.0,61.0,816.0,773.7997084,42.2002916,0,3
1310.0,-106.6258513,47.52494522,820.0,23.0,820.0,776.6518562,43.3481438,0,3
1309.0,-106.6409636,47.51582165,821.0,113.8,821.0,776.6635511,44.3364489,0,3
1313.0,-106.6416301,47.51504725,821.0,118.7,821.0,776.5566279,44.4433721,0,3
1302.0,-106.6253593,47.52622095,822.0,14.0,822.0,776.9364675,45.0635325,0,3
1396.0,-106.5739228,47.54362127,819.0,74.0,819.0,772.9214968,46.0785032,0,3
1317.0,-106.6387187,47.51581776,823.0,99.7,823.0,776.2666473,46.7333527,0,3
1223.0,-106.6412664,47.52765902,827.0,2.9,827.0,780.1734525,46.8265475,0,3
1318.0,-106.6370612,47.51675927,824.0,77.6,824.0,776.2482691,47.7517309,0,3
1311.0,-106.5919578,47.54542388,825.0,120.0,825.0,776.6346892,48.3653108,0,3
1365.0,-106.6413724,47.50763636,823.0,168.0,823.0,774.3472506,48.6527494,0,3
1319.0,-106.6370612,47.51675927,825.0,77.6,825.0,776.2462903,48.7537097,0,3
1322.0,-106.5852539,47.54787429,826.0,149.0,826.0,776.1663212,49.8336788,0,3
1439.0,-106.5524641,47.54599239,805.0,58.0,805.0,769.8221049,35.1778951,0,3
1502.0,-106.5463669,47.53885823,805.0,3.0,805.0,766.6579136,38.3420864,0,3
1633.0,-106.5101705,47.53701913,799.0,133.0,799.0,759.7286052,39.2713948,0,3
1531.0,-106.5215675,47.54882705,813.0,124.0,813.0,765.1920337,47.8079663,0,3
1742.0,-106.4844747,47.53098396,783.0,146.0,783.0,753.4271526,29.5728474,0,3
1813.0,-106.4531473,47.53006253,785.0,134.0,785.0,747.6265381,37.3734619,0,3
1561.0,-106.5055519,47.55298864,801.0,126.0,801.0,763.5793125,37.4206875,0,3
1832.0,-106.4487019,47.52687943,784.0,135.0,784.0,745.9129507,38.0870493,0,3
1585.0,-106.503476,47.55197209,802.0,134.0,802.0,762.9164963,39.0835037,0,3
1709.0,-106.4866284,47.536202,801.0,136.0,801.0,755.3326981,45.6673019,0,3
1653.0,-106.5029755,47.53772554,805.0,37.0,805.0,758.6641477,46.3358523,0,3
1664.0,-106.4916906,47.54274992,805.0,55.0,805.0,758.1392947,46.8607053,0,3
1828.0,-106.4634658,47.51987132,795.0,49.0,795.0,746.4701353,48.5298647,0,3
1686.0,-106.4949759,47.53724524,806.0,77.0,806.0,757.11158,48.88842,0,3
1959.0,-106.4178052,47.51865438,772.0,60.0,772.0,738.0550681,33.9449319,0,3
1936.0,-106.4200957,47.52231529,774.0,59.0,774.0,739.5293179,34.4706821,0,3
1949.0,-106.3769191,47.54549924,777.0,128.0,777.0,738.7000712,38.2999288,0,3
2254.0,-106.306741,47.51573578,743.0,168.0,743.0,717.6220554,25.3779446,0,3
2160.0,-106.3349521,47.51730042,749.0,12.0,749.0,723.0479702,25.9520298,0,3
2097.0,-106.3304745,47.53353113,753.0,5.0,753.0,727.0150682,25.9849318,0,3
2149.0,-106.3341326,47.52008139,750.0,16.0,750.0,723.7195061,26.2804939,0,3
2217.0,-106.307178,47.52263238,746.0,138.0,746.0,719.7156864,26.2843136,0,3
2209.0,-106.3083955,47.5240492,747.0,158.0,747.0,720.3466109,26.6533891,0,3
2101.0,-106.3302571,47.5328138,754.0,159.0,754.0,726.764301,27.235699,0,3
2112.0,-106.3260212,47.53343874,754.0,20.4,754.0,726.2015234,27.7984766,0,3
2114.0,-106.3266048,47.53287411,754.0,157.3,754.0,726.1394191,27.8605809,0,3
2142.0,-106.327423,47.52475731,752.0,167.0,752.0,723.9076877,28.0923123,0,3
2219.0,-106.3089104,47.5212539,748.0,168.0,748.0,719.6192978,28.3807022,0,3
2078.0,-106.3159213,47.54662936,757.0,46.0,757.0,728.2847841,28.7152159,0,3
2049.0,-106.3424182,47.5402575,760.0,66.0,760.0,731.0862205,28.9137795,0,3
2130.0,-106.3408217,47.5193375,754.0,151.0,754.0,724.6789474,29.3210526,0,3
2132.0,-106.3389523,47.51999821,754.0,147.0,754.0,724.5449564,29.4550436,0,3
2087.0,-106.3279992,47.5365292,758.0,24.0,758.0,727.4540119,30.5459881,0,3
2090.0,-106.3289038,47.53551993,758.0,24.0,758.0,727.3191955,30.6808045,0,3
2125.0,-106.3411981,47.52003495,756.0,164.0,756.0,724.9488201,31.0511799,0,3
2073.0,-106.3489158,47.52936549,761.0,8.0,761.0,729.0424092,31.9575908,0,3
2012.0,-106.3471662,47.54871404,767.0,34.0,767.0,734.3982028,32.6017972,0,3
2074.0,-106.3491611,47.52857076,762.0,21.0,762.0,728.8540535,33.1459465,0,3
2075.0,-106.3496666,47.52807892,762.0,43.0,762.0,728.797346,33.202654,0,3
2161.0,-106.3372871,47.51562655,764.0,109.0,764.0,722.9714322,41.0285678,0,3
2328.0,-106.2619946,47.52076306,737.0,179.0,737.0,711.2136678,25.7863322,0,3
2312.0,-106.264068,47.52191898,739.0,172.0,739.0,711.9181116,27.0818884,0,3
2306.0,-106.2644164,47.52425465,742.0,162.0,742.0,712.6642281,29.3357719,0,3
2461.0,-106.1671013,47.52987545,742.0,62.0,742.0,697.194196,44.805804,0,3
2415.0,-106.2117758,47.52331134,753.0,41.0,753.0,703.1239626,49.8760374,0,3
803.0,-106.6981158,47.57130945,828.0,126.0,828.0,802.9661431,25.0338569,0,3
693.0,-106.7029141,47.59093536,835.0,19.0,835.0,809.5383656,25.4616344,0,3
958.0,-106.6705935,47.56006104,821.0,91.0,821.0,794.8138178,26.1861822,0,3
985.0,-106.6451219,47.57063327,824.0,62.0,824.0,793.3936301,30.6063699,0,3
991.0,-106.6503546,47.56536612,826.0,91.0,826.0,792.7824525,33.2175475,0,3
810.0,-106.670412,47.5869593,836.0,148.0,836.0,802.6275983,33.3724017,0,3
997.0,-106.6489924,47.56516976,826.0,96.0,826.0,792.4830878,33.5169122,0,3
987.0,-106.65186,47.56588434,827.0,95.0,827.0,793.1987696,33.8012304,0,3
1026.0,-106.6420248,47.56385703,826.0,85.0,826.0,790.8684305,35.1315695,0,3
1037.0,-106.6422623,47.56209898,827.0,92.0,827.0,790.3975007,36.6024993,0,3
1020.0,-106.6527394,47.55876308,828.0,73.0,828.0,791.278163,36.721837,0,3
923.0,-106.6650126,47.57020221,835.0,149.0,835.0,796.7860033,38.2139967,0,3
762.0,-106.6781292,47.59287541,844.0,35.0,844.0,805.7193106,38.2806894,0,3
731.0,-106.6962415,47.58819982,847.0,142.0,847.0,807.5604495,39.4395505,0,3
771.0,-106.6922885,47.58316525,845.0,17.0,845.0,805.3904473,39.6095527,0,3
854.0,-106.6705535,47.57886787,841.0,158.0,841.0,800.2947473,40.7052527,0,3
820.0,-106.6691384,47.586222,843.0,111.0,843.0,802.1880244,40.8119756,0,3
788.0,-106.6885357,47.58102501,845.0,114.0,845.0,804.1023923,40.8976077,0,3
859.0,-106.6692196,47.57748358,841.0,113.0,841.0,799.6557965,41.3442035,0,3
883.0,-106.6718538,47.57209128,840.0,84.0,840.0,798.5487893,41.4512107,0,3
868.0,-106.6728468,47.5740474,841.0,118.0,841.0,799.2920647,41.7079353,0,3
890.0,-106.6704838,47.57166133,840.0,128.0,840.0,798.1807228,41.8192772,0,3
891.0,-106.676234,47.56810411,843.0,113.2,843.0,798.1590737,44.8409263,0,3
765.0,-106.6822739,47.59021421,851.0,120.0,851.0,805.6757096,45.3242904,0,3
863.0,-106.6765891,47.57256203,848.0,22.0,848.0,799.5217394,48.4782606,0,3
1050.0,-106.6457389,47.55722609,839.0,78.1,839.0,789.591057,49.408943,0,3
1073.0,-106.6414411,47.55708974,817.0,107.0,817.0,788.7908445,28.2091555,0,3
1127.0,-106.6270273,47.55737615,817.0,118.0,817.0,786.3252268,30.6747732,0,3
1231.0,-106.5898452,47.55730382,812.0,77.0,812.0,779.7304859,32.2695141,0,3
1064.0,-106.6340714,47.56246794,822.0,107.0,822.0,789.0559701,32.9440299,0,3
1184.0,-106.5919771,47.56800007,818.0,62.0,818.0,783.231863,34.768137,0,3
1121.0,-106.631435,47.55634172,822.0,115.0,822.0,786.8035416,35.1964584,0,3
1061.0,-106.5791042,47.5961983,826.0,21.0,826.0,789.1879835,36.8120165,0,3
1057.0,-106.6405289,47.55937934,828.0,118.0,828.0,789.2970134,38.7029866,0,3
1072.0,-106.6389284,47.55878135,828.0,110.0,828.0,788.8404488,39.1595512,0,3
1125.0,-106.5909915,47.57979235,828.0,97.0,828.0,786.4979427,41.5020573,0,3
1094.0,-106.6396931,47.55602596,833.0,110.0,833.0,788.1714571,44.8285429,0,3
1103.0,-106.6036071,47.57659325,833.0,44.0,833.0,787.7933111,45.2066889,0,3
1308.0,-106.5783237,47.55387271,824.0,67.0,824.0,776.6920263,47.3079737,0,3
1233.0,-106.5837822,47.56078004,827.0,102.0,827.0,779.6740467,47.3259533,0,3
1142.0,-106.5666786,47.58948515,814.0,103.0,814.0,785.0340979,28.9659021,0,3
1281.0,-106.5137147,47.59733196,808.0,76.0,808.0,777.9769724,30.0230276,0,3
1248.0,-106.5154701,47.59915339,809.0,78.0,809.0,778.818025,30.181975,0,3
1381.0,-106.5406426,47.56661368,804.0,177.0,804.0,773.7565017,30.2434983,0,3
1408.0,-106.5443123,47.55848396,803.0,75.0,803.0,772.0319302,30.9680698,0,3
1227.0,-106.568841,47.57060447,811.0,61.0,811.0,779.9025008,31.0974992,0,3
1270.0,-106.5135433,47.59830602,811.0,69.0,811.0,778.2306593,32.7693407,0,3
1325.0,-106.5089695,47.59376826,810.0,79.0,810.0,776.1011088,33.8988912,0,3
1329.0,-106.5729963,47.55440482,811.0,56.0,811.0,775.9061886,35.0938114,0,3
1209.0,-106.5737144,47.57039372,817.0,69.0,817.0,780.7004407,36.2995593,0,3
1335.0,-106.5346282,47.57690722,815.0,43.0,815.0,775.7003574,39.2996426,0,3
1166.0,-106.5641591,47.58706305,824.0,168.0,824.0,783.8798678,40.1201322,0,3
1323.0,-106.5381495,47.57636515,819.0,37.3,819.0,776.1644675,42.8355325,0,3
1298.0,-106.5345671,47.58164106,820.0,67.3,820.0,777.0738041,42.9261959,0,3
1300.0,-106.5339494,47.58189227,820.0,15.6,820.0,777.0380056,42.9619944,0,3
1143.0,-106.5572843,47.59473304,828.0,39.3,828.0,784.908042,43.091958,0,3
1141.0,-106.5554537,47.59670147,829.0,25.3,829.0,785.1602304,43.8397696,0,3
1297.0,-106.5370244,47.58017745,821.0,48.3,821.0,777.07982,43.92018,0,3
1312.0,-106.5379459,47.57804153,821.0,40.8,821.0,776.6178762,44.3821238,0,3
1348.0,-106.5430132,47.56992012,820.0,36.4,820.0,775.1400491,44.8599509,0,3
