Record #,longitude,latitude,Elev,Trend,Elev (KPB),Elev difference
1939,-106.6580409,47.37813476,790,135,739.5175407,50.4824593
1363,-106.5807896,47.54482254,825,151,774.4856423,50.5143577
83,-107.1955695,47.49598589,920,121,869.4854176,50.5145824
454,-106.9256327,47.50640848,875,119,824.4233694,50.5766306
1081,-106.8121934,47.45197292,839,62,788.4196463,50.5803537
837,-106.896968,47.44467123,852,128,801.3654619,50.6345381
2460,-106.2969593,47.45240056,748,165,697.3464462,50.6535538
799,-107.084955,47.33588753,854,122,803.2723556,50.7276444
564,-106.8940072,47.5010864,868,84,817.2543,50.7457
210,-107.0772416,47.50243865,901,110,850.2523578,50.7476422
8,-107.2807727,47.47024179,928,33,877.2483032,50.7516968
275,-107.017723,47.5044826,891,50.3,840.2455475,50.7544525
211,-107.2538799,47.49710373,931,161.8,880.2219212,50.7780788
184,-107.2776191,47.49613952,935,140,884.1863011,50.8136989
291,-107.0066227,47.50417353,889,37.5,838.1808199,50.8191801
1004,-106.8947395,47.41438316,843,70,792.1554657,50.8445343
506,-106.9346171,47.48961913,872,81,821.1372997,50.8627003
870,-106.8859619,47.44365607,850,54,799.1107687,50.8892313
270,-107.2064967,47.391347,892,46,841.0985321,50.9014679
546,-106.7456582,47.59434184,869,153,818.0963853,50.9036147
55,-107.1845245,47.51522882,924,15,873.0924859,50.9075141
1021,-106.7743795,47.48414888,842,28,791.0762206,50.9237794
759,-106.691957,47.58567164,857,15,806.0657877,50.9342123
1131,-107.0220715,47.31527378,837,121,786.047091,50.952909
294,-107.0075391,47.50313167,889,46.5,838.0394208,50.9605792
1373,-106.5796998,47.54393774,825,129,774.0352782,50.9647218
1350,-106.6427995,47.50910964,826,147,775.0325551,50.9674449
1246,-106.7857131,47.4358854,830,138,779.0267121,50.9732879
1728,-106.5574057,47.48892156,805,7,754.0264043,50.9735957
34,-107.3136753,47.5388805,954,25,903.0081911,50.9918089
2290,-106.4181349,47.43620838,765,112,713.9945379,51.0054621
1023,-106.528246,47.63310458,842,178,790.9933126,51.0066874
70,-107.2037787,47.49607131,922,135,870.9741836,51.0258164
190,-107.0772776,47.51176042,904,46.4,852.9660615,51.0339385
88,-107.2967962,47.52483125,947,134,895.9232191,51.0767809
2433,-106.2903978,47.46833848,752,60,700.8569824,51.1430176
856,-106.8481538,47.46925162,851,173,799.8408035,51.1591965
1228,-106.6437569,47.52487888,831,33.3,779.8031452,51.1968548
927,-106.8384876,47.46453892,848,135,796.7498525,51.2501475
2376,-106.0837834,47.61217009,758,25,706.7250553,51.2749447
642,-106.9705566,47.43855244,864,130,812.6857307,51.3142693
2,-107.2330199,47.50116545,929,96,877.672834,51.327166
904,-106.9440641,47.40310074,849,145,797.6591663,51.3408337
993,-106.8812273,47.42433314,844,117,792.6473943,51.3526057
52,-107.2458051,47.47931905,925,48,873.6243,51.3757
2255,-106.5223441,47.38545267,769,73,717.5925576,51.4074424
1617,-106.8228092,47.34987849,812,134,760.5759606,51.4240394
1360,-106.6417069,47.50814448,826,145,774.5563174,51.4436826
1181,-106.95128,47.3497694,835,167,783.436701,51.563299
1639,-106.6735225,47.43696648,811,16,759.4287395,51.5712605
94,-107.1706188,47.5075293,920,58,868.3803164,51.6196836
1238,-106.786571,47.43654691,831,130,779.3723521,51.6276479
353,-107.1341879,47.40226419,883,78.5,831.3371472,51.6628528
2469,-106.0581198,47.59193937,748,104,696.2874394,51.7125606
1218,-106.6823382,47.50294832,832,166,780.238385,51.761615
231,-107.236681,47.50076111,930,74.6,878.2090165,51.7909835
588,-106.890967,47.49925593,868,106,816.1807084,51.8192916
258,-107.0754481,47.47917403,895,155,843.1796502,51.8203498
83,-107.2978515,47.52496308,948,120,896.1500313,51.8499687
1324,-106.5900025,47.54492912,828,125,776.1447231,51.8552769
2249,-106.6253425,47.32456717,770,82,718.0816332,51.9183668
1115,-106.7678401,47.47440569,839,102,787.0766146,51.9233854
550,-106.7691185,47.57999008,870,134,818.0662962,51.9337038
1394,-106.5561028,47.55487827,825,94.9,773.0578063,51.9421937
2370,-106.082487,47.61382896,759,43,706.9852701,52.0147299
19,-107.3054013,47.55413775,958,151,905.9490621,52.0509379
897,-106.8501231,47.4614632,850,22,797.9225968,52.0774032
97,-107.1963564,47.49002277,920,105,867.8959193,52.1040807
556,-106.7687079,47.57964548,870,153,817.8954049,52.1045951
1497,-106.5292834,47.54999315,819,72,766.8939594,52.1060406
956,-106.7191281,47.53080118,847,28,794.8763048,52.1236952
1586,-106.5062375,47.55001024,815,66,762.8312463,52.1687537
1229,-106.6448899,47.52415177,832,49.3,779.7888861,52.2111139
15,-107.2488809,47.48824833,929,75,876.7645539,52.2354461
1170,-106.8553967,47.40958276,836,73,783.7563717,52.2436283
1398,-106.6352846,47.50575274,825,68,772.7214833,52.2785167
878,-106.9515837,47.40214506,851,7,798.7210898,52.2789102
2408,-106.217789,47.52139402,756,91,703.6210154,52.3789846
2483,-106.1388458,47.53798787,747,31,694.6110362,52.3889638
2484,-106.1388579,47.53793376,747,29,694.5985103,52.4014897
1739,-106.4060641,47.57880753,806,52,753.583397,52.416603
141,-107.147236,47.49493986,913,69,860.556583,52.443417
2169,-106.1170661,47.64605191,775,168,722.5054442,52.4945558
1053,-106.8129023,47.45522814,842,54,789.4911943,52.5088057
1787,-106.3894265,47.57472721,802,109,749.458053,52.541947
733,-106.8417729,47.49930999,860,174,807.455909,52.544091
92,-107.1696683,47.50831217,921,66,868.4391416,52.5608584
661,-106.9663412,47.43683413,864,47,811.4339996,52.5660004
205,-107.0802638,47.50465146,904,64,851.433352,52.566648
54,-107.2445588,47.47935246,926,76,873.4117497,52.5882503
1341,-106.6434119,47.51000969,828,133,775.4015489,52.5984511
998,-106.9308803,47.39305628,845,65,792.3883325,52.6116675
471,-107.0130115,47.44932373,876,117,823.3821912,52.6178088
228,-107.2404267,47.49891524,931,65,878.345485,52.654515
2210,-106.5318553,47.38904229,773,101,720.3253725,52.6746275
148,-107.2022811,47.4567673,912,126,859.3133912,52.6866088
912,-107.02428,47.35263332,850,115,797.2953071,52.7046929
25,-107.2528358,47.48418428,929,69,876.2935182,52.7064818
1090,-106.9015466,47.39688525,841,56,788.2776842,52.7223158
1624,-106.5924566,47.48904293,813,126,760.2619617,52.7380383
203,-107.2868308,47.48017253,934,24,881.2078053,52.7921947
1748,-106.3930441,47.58528307,806,119,753.1829236,52.8170764
10,-107.2309427,47.50071997,930,113.5,877.175075,52.824925
269,-107.2075644,47.3908945,894,38,841.1578637,52.8421363
321,-107.0163602,47.48762547,888,58,835.1056324,52.8943676
29,-107.226204,47.49982227,929,87.4,876.0690323,52.9309677
549,-106.7691185,47.57999008,871,131.5,818.0662962,52.9337038
187,-107.0782232,47.51149132,906,18.8,853.058159,52.941841
188,-107.0782462,47.51140092,906,20.6,853.0353804,52.9646196
1910,-106.6252441,47.4032693,794,149,741.0334763,52.9665237
975,-106.8755125,47.43254344,847,119,794.0185835,52.9814165
633,-106.8201945,47.53152677,866,90,813.0047779,52.9952221
2313,-106.3556347,47.46682079,765,69,711.9181081,53.0818919
2314,-106.4011102,47.43935118,765,8,711.9047826,53.0952174
536,-107.0430666,47.41528126,872,156,818.8491924,53.1508076
2403,-106.2192599,47.52124342,757,66,703.8369219,53.1630781
727,-106.855531,47.49220435,861,109,807.8319636,53.1680364
858,-106.8919504,47.44235158,853,118,799.7974742,53.2025258
1284,-106.7415806,47.45851159,831,140,777.785435,53.214565
639,-106.8186569,47.53163215,866,102,812.7644587,53.2355413
1652,-106.733463,47.3980212,812,74,758.7130857,53.2869143
59,-107.2192229,47.49234486,926,68,872.6536029,53.3463971
35,-107.2240922,47.49949432,929,108,875.595959,53.404041
111,-107.2072141,47.47539848,919,155,865.5938631,53.4061369
995,-107.0266725,47.33489063,846,44,792.5692908,53.4307092
748,-106.6912491,47.58764369,860,17,806.5153737,53.4846263
285,-107.0922746,47.45266437,892,89,838.4848592,53.5151408
931,-106.5478467,47.64004919,850,121,796.4789716,53.5210284
84,-107.20795,47.48820727,923,100,869.4405241,53.5594759
1656,-106.7325366,47.39765727,812,83,758.4397828,53.5602172
1036,-106.8267703,47.44997783,844,35,790.4281408,53.5718592
22,-107.2462698,47.48865948,930,74,876.4162897,53.5837103
866,-106.8882042,47.4433042,853,98,799.4092694,53.5907306
1491,-106.5255425,47.55390319,821,123,767.3786964,53.6213036
1680,-106.4949739,47.53810909,811,60,757.3633409,53.6366591
1970,-106.7270096,47.32866803,791,123,737.3469625,53.6530375
1366,-106.8741114,47.36579726,828,139,774.3462896,53.6537104
683,-107.0534526,47.37962309,864,84,810.3449231,53.6550769
23,-107.2271742,47.50015436,930,117,876.3355938,53.6644062
1001,-106.9317032,47.39236752,846,112,792.3336168,53.6663832
95,-107.168317,47.50871568,922,59.3,868.3122559,53.6877441
969,-106.7188559,47.52897861,848,66,794.2953255,53.7046745
2298,-106.1859011,47.57349413,767,38,713.2930687,53.7069313
63,-107.2281342,47.48550403,926,115,872.2618377,53.7381623
1746,-106.3934568,47.58529605,807,90,753.2600607,53.7399393
86,-107.1936684,47.49624725,923,136.9,869.2229995,53.7770005
822,-106.9682826,47.4035422,856,106,802.1032061,53.8967939
1645,-106.6745713,47.43490853,813,25,759.0130052,53.9869948
873,-107.0000951,47.37314301,853,120,798.940766,54.059234
301,-107.0287741,47.48628161,891,119,836.9268049,54.0731951
1303,-106.5923241,47.54611166,831,128,776.9013078,54.0986922
1283,-106.7697415,47.44170315,832,114,777.8876036,54.1123964
957,-106.6914088,47.54759927,849,38,794.8636143,54.1363857
58,-107.2208497,47.49188142,927,50,872.8090223,54.1909777
1733,-106.5625608,47.48503614,808,61,753.8018546,54.1981454
876,-106.8474447,47.46605961,853,169,798.7854016,54.2145984
1977,-106.5141106,47.45599192,791,19,736.7488612,54.2511388
849,-106.9085541,47.43530943,855,41,800.7032917,54.2967083
1634,-106.8206309,47.3481404,814,145,759.6816902,54.3183098
2346,-106.4051643,47.42922345,764,33,709.6612835,54.3387165
2166,-106.539349,47.39247826,777,128,722.6594658,54.3405342
60,-107.2232586,47.48981904,927,68,872.6421867,54.3578133
1635,-106.5090648,47.53738462,814,99,759.6399029,54.3600971
34,-107.2240922,47.49949432,930,109.9,875.595959,54.404041
1695,-106.4891253,47.53897703,811,39,756.5837337,54.4162663
1256,-106.7715461,47.44290805,833,144,778.557996,54.442004
1566,-106.8283892,47.35655652,818,151,763.5127691,54.4872309
1386,-106.6392085,47.50595765,828,124,773.4754806,54.5245194
210,-107.3013381,47.46860685,935,44,880.451498,54.548502
797,-106.8557525,47.47701146,858,67,803.4462051,54.5537949
2498,-106.1635589,47.51567645,747,59,692.4095062,54.5904938
1039,-106.8276867,47.44924334,845,77,790.3777102,54.6222898
300,-107.0294898,47.48728577,892,125,837.3465113,54.6534887
2423,-106.2811933,47.47891563,757,56,702.3360675,54.6639325
1745,-106.3939473,47.58523611,808,75,753.3287861,54.6712139
562,-106.9769455,47.45048242,872,64,817.2909195,54.7090805
2477,-106.4235884,47.36892305,750,63,695.2782496,54.7217504
952,-106.7156768,47.53415524,850,127,795.2415616,54.7584384
194,-107.29322,47.47966693,937,102,882.2024165,54.7975835
169,-107.1492771,47.47858725,911,41,856.1783663,54.8216337
1095,-106.8997954,47.39757119,843,57,788.1642412,54.8357588
1406,-106.6458449,47.49735019,827,153,772.1381147,54.8618853
100,-107.3155211,47.51048871,950,88,895.1184528,54.8815472
600,-106.9571524,47.4551234,870,74,815.1173592,54.8826408
2212,-106.1269064,47.63183794,775,94,720.0579573,54.9420427
1944,-106.4958075,47.47489466,794,89,739.0335667,54.9664333
213,-107.1530007,47.4550491,905,12,850.0106194,54.9893806
56,-107.2221285,47.49166767,928,49,872.9747557,55.0252443
1582,-106.8269903,47.355544,818,133,762.9696493,55.0303507
1632,-106.6669944,47.44274859,815,59,759.9583323,55.0416677
57,-107.2216039,47.49182181,928,72,872.9271753,55.0728247
137,-107.155674,47.49445753,917,51,861.9216953,55.0783047
1600,-106.5139484,47.54224225,817,163,761.9207204,55.0792796
138,-107.1563598,47.4940217,917,38.1,861.9190685,55.0809315
479,-107.0124053,47.44803859,878,158,822.8974911,55.1025089
1354,-106.7359615,47.45185703,830,144,774.8466918,55.1533082
1691,-106.7853731,47.35994338,812,156,756.8443018,55.1556982
80,-107.20364,47.49212361,925,28,869.8056338,55.1943662
2193,-106.5348798,47.38870488,776,122.4,720.7635576,55.2364424
482,-107.010883,47.44847024,878,120,822.7540975,55.2459025
1649,-106.6712108,47.43600139,814,13,758.7358351,55.2641649
1784,-106.7546674,47.3541097,805,122,749.684094,55.315906
1106,-106.7746577,47.4723117,843,107,787.6785444,55.3214556
250,-107.0823546,47.47995762,900,55,844.636406,55.363594
129,-107.3257364,47.49550617,948,158,892.6055801,55.3944199
130,-107.1702382,47.49121317,919,60.3,863.5790883,55.4209117
2410,-106.2063286,47.52791282,759,43,703.5145956,55.4854044
982,-106.6483524,47.56892221,849,147,793.4652423,55.5347577
201,-107.2884729,47.47977981,937,95,881.3870562,55.6129438
48,-107.2184443,47.49875791,930,123,874.3742342,55.6257658
2259,-106.6201062,47.32514524,773,139,717.3209582,55.6790418
949,-106.7174152,47.53327438,851,43,795.2934826,55.7065174
317,-107.0203399,47.48581868,891,67,835.2901106,55.7098894
1041,-106.7734577,47.48200353,846,46,790.2880372,55.7119628
1775,-106.7562619,47.35507511,806,137,750.2469026,55.7530974
280,-107.1905619,47.3947033,895,69,839.2219983,55.7780017
1629,-106.5096505,47.53880762,816,21,760.1572989,55.8427011
1194,-106.7493987,47.46860571,838,40,782.1163969,55.8836031
2159,-106.5418623,47.3923275,779,130,723.0600884,55.9399116
254,-107.2754068,47.35879157,900,116,844.0017315,55.9982685
2252,-106.1178723,47.63017174,774,102,717.9853936,56.0146064
1599,-106.6564702,47.45607478,818,21,761.979644,56.020356
648,-106.8157782,47.53060698,868,133,811.9557606,56.0442394
1932,-106.7402558,47.32940347,796,70,739.9180788,56.0819212
1731,-106.5615254,47.48593208,810,54,753.8822595,56.1177405
780,-106.6181716,47.62631031,861,166,804.8772029,56.1227971
1809,-106.4755087,47.51732345,804,170,747.8501308,56.1498692
1102,-106.768845,47.47627085,844,88,787.7985665,56.2014335
2192,-106.1321634,47.63117432,777,96,720.7857649,56.2142351
806,-106.8541656,47.47566938,859,31,802.7751625,56.2248375
1147,-106.9117647,47.37858313,841,117,784.773907,56.226093
1947,-106.4949993,47.47447328,795,117,738.7670531,56.2329469
1148,-106.9105707,47.37926894,841,14,784.7607084,56.2392916
110,-107.2533558,47.44730671,922,21,865.7004545,56.2995455
1030,-106.7832578,47.4774153,847,131,790.690916,56.309084
1783,-106.7852743,47.33542383,806,146,749.6842515,56.3157485
1602,-106.5131522,47.54182085,818,161,761.6584908,56.3415092
964,-106.7198438,47.52953068,851,69,794.6330106,56.3669894
1415,-106.8751681,47.35562957,828,80,771.5762097,56.4237903
485,-106.9642859,47.47637275,879,33,822.5651394,56.4348606
1033,-106.9883003,47.3515086,847,34,790.5474645,56.4525355
1506,-106.8423841,47.35839303,823,54,766.5403806,56.4596194
139,-107.1538299,47.49416825,918,62.4,861.5111286,56.4888714
996,-106.8851029,47.42147093,849,29,792.5039377,56.4960623
1315,-106.7321384,47.45986045,833,49,776.5027321,56.4972679
1845,-106.5546969,47.45786021,801,161,744.4726563,56.5273437
1620,-106.5097057,47.53980569,817,36,760.4601842,56.5398158
1188,-106.748363,47.47018723,839,27,782.3906822,56.6093178
1743,-106.6266631,47.44460581,810,13,753.350827,56.649173
1239,-106.7405126,47.46434077,836,67,779.2945752,56.7054248
1140,-106.9651789,47.34752516,842,159,785.263329,56.736671
1344,-106.7362401,47.45306759,832,161,775.2495658,56.7504342
1661,-106.6708149,47.43438745,815,21,758.1956679,56.8043321
545,-106.7725462,47.57831746,875,24,818.1881006,56.8118994
1295,-106.7408874,47.45680343,834,9,777.1660578,56.8339422
1993,-106.5143791,47.45379278,793,61,736.1506867,56.8493133
2248,-106.3753729,47.4762048,775,15.8,718.1468339,56.8531661
1045,-106.8262896,47.44912164,847,46,790.0931133,56.9068867
1393,-106.9138522,47.33705572,830,56,773.0630107,56.9369893
39,-107.2497993,47.48177832,932,64,875.0535909,56.9464091
789,-106.9499209,47.42136727,861,49,804.0145053,56.9854947
2495,-106.4086162,47.37022385,750,19,693.0104282,56.9895718
553,-106.82977,47.5428652,875,79,818.0063777,56.9936223
690,-106.7087543,47.58892287,867,145,809.9848143,57.0151857
109,-107.2086659,47.47583843,923,65,865.9829444,57.0170556
1780,-106.7566449,47.35384544,807,127,749.9577791,57.0422209
2567,-106.1047316,47.52194509,741,30,683.9107526,57.0892474
941,-106.8358242,47.46312386,853,136,795.8653912,57.1346088
2215,-106.1260248,47.63169363,777,99.1,719.8599544,57.1400456
44,-107.2496928,47.4811505,932,77,874.8507049,57.1492951
1608,-106.5097158,47.5410833,818,122,760.8360791,57.1639209
620,-106.954746,47.45212298,871,86,813.8146998,57.1853002
260,-107.0931331,47.46693838,900,23,842.7779762,57.2220238
2174,-106.136808,47.63174024,779,93,721.7653493,57.2346507
2197,-106.5347614,47.38873346,778,124,720.7496173,57.2503827
261,-107.0934626,47.46654543,900,175,842.7240784,57.2759216
2234,-106.3746132,47.47862544,776,358,718.7231507,57.2768493
1254,-106.651184,47.51644876,836,122,778.6559785,57.3440215
1077,-106.7782409,47.47348895,846,130,788.6550274,57.3449726
965,-106.6536179,47.5693593,852,143,794.5256929,57.4743071
1110,-106.7658142,47.47692047,845,68.3,787.451032,57.548968
1201,-106.8878407,47.38159835,839,113,781.3900114,57.6099886
1641,-106.6710437,47.43826242,817,15,759.3680865,57.6319135
2222,-106.1235575,47.63147488,777,101,719.362887,57.637113
1404,-106.9119858,47.3355931,830,113,772.3049727,57.6950273
1622,-106.4316939,47.58628278,818,31,760.2854228,57.7145772
1042,-106.9266924,47.38832154,848,112,790.2648862,57.7351138
2413,-106.0375361,47.62793019,761,63,703.2527879,57.7472121
1321,-106.7381954,47.45523357,834,162,776.2293767,57.7706233
2245,-106.118297,47.63073447,776,99,718.2256966,57.7743034
2494,-106.4083332,47.37103718,751,37,693.1961899,57.8038101
818,-106.7787902,47.51962399,860,88,802.1945306,57.8054694
1710,-106.6310735,47.44825046,813,20,755.1929584,57.8070416
871,-106.9502964,47.40425464,857,111,799.103912,57.896088
433,-106.9460615,47.49969262,884,139,826.1020883,57.8979117
1376,-106.4705211,47.60969941,832,35,773.9769523,58.0230477
1070,-106.7505003,47.49138175,847,58,788.9483769,58.0516231
1996,-106.512246,47.45435184,794,71,735.9363316,58.0636684
1145,-106.9481431,47.35663474,843,85,784.873943,58.126057
959,-106.8399619,47.45697458,853,108,794.8112326,58.1887674
1412,-106.6454455,47.49646509,830,180,771.8088218,58.1911782
654,-106.6846666,47.60964211,870,31,811.7651082,58.2348918
1648,-106.7860324,47.36613311,817,150,758.7631674,58.2368326
1948,-106.4960412,47.47377582,797,76,738.7490449,58.2509551
104,-107.2160275,47.47383362,925,51,866.7173146,58.2826854
1011,-107.0127231,47.34052675,850,67,791.7139435,58.2860565
2176,-106.5366379,47.39084094,780,132,721.701506,58.298494
1049,-106.7812564,47.47514283,848,123,789.6741157,58.3258843
1593,-106.8261775,47.35501704,821,145,762.6699923,58.3300077
881,-106.7286981,47.53779292,857,172,798.6106211,58.3893789
1358,-106.8831601,47.36103264,833,59,774.5687666,58.4312334
2105,-106.3922788,47.49468106,785,57,726.5374433,58.4625567
2220,-106.1244241,47.63153838,778,96.4,719.5355323,58.4644677
1815,-106.7810478,47.33058537,806,160,747.5204346,58.4795654
2241,-106.3746568,47.47775209,777,5.2,718.4724426,58.5275574
315,-107.0112279,47.49193591,894,12,835.4436988,58.5563012
1202,-106.7244366,47.48116773,840,41,781.3477366,58.6522634
1085,-106.8423195,47.43331577,847,128.2,788.3421157,58.6578843
1596,-106.8259938,47.35391314,821,159,762.3172048,58.6827952
1623,-106.4316939,47.58628278,819,29,760.2853961,58.7146039
1113,-106.7627253,47.47821878,846,61,787.2811324,58.7188676
1059,-106.8796284,47.41368715,848,29,789.2635656,58.7364344
319,-107.010978,47.49130141,894,178,835.2172628,58.7827372
1204,-106.7238992,47.48096885,840,47,781.1943201,58.8056799
698,-106.7067734,47.5873147,868,79,809.1647624,58.8352376
893,-106.7059235,47.54969679,857,180,798.0456298,58.9543702
894,-106.70591,47.54968799,857,178,798.0424765,58.9575235
13,-107.2700224,47.47607937,936,120,877.0146492,58.9853508
30,-107.3253745,47.43829105,935,139,875.9724183,59.0275817
1843,-106.769526,47.32840626,804,95,744.8363102,59.1636898
1332,-106.6540921,47.50501502,835,134,775.8346945,59.1653055
879,-106.7070649,47.55128149,858,125,798.712479,59.287521
1782,-106.7439733,47.36069791,809,137,749.7007652,59.2992348
1611,-106.5099478,47.54036939,820,119,760.6688283,59.3311717
2218,-106.1248673,47.63172299,779,88.1,719.6683512,59.3316488
1982,-106.6089845,47.39814466,796,62,736.6535768,59.3464232
2203,-106.1311496,47.63107634,780,90.8,720.5783875,59.4216125
113,-107.2111309,47.47290236,925,43,865.5707792,59.4292208
659,-106.6860972,47.60778547,871,30,811.476455,59.523545
1200,-106.8929539,47.37861646,841,116,781.4309911,59.5690089
1111,-106.5835497,47.5874628,847,66,787.4243974,59.5756026
1038,-106.8469998,47.43745172,850,126,790.3780033,59.6219967
2340,-106.0852192,47.62368287,770,143,710.356508,59.643492
2181,-106.1346724,47.63147345,781,99.4,721.3131983,59.6868017
887,-106.7060662,47.55040553,858,154,798.2770771,59.7229229
869,-106.9523898,47.40351711,859,106,799.2626654,59.7373346
951,-106.8638859,47.44390921,855,160,795.2586525,59.7413475
1128,-106.8666313,47.41128101,846,138,786.2501755,59.7498245
889,-106.7060092,47.5502894,858,162,798.2347468,59.7652532
1927,-106.3762412,47.55107722,800,65,740.2128079,59.7871921
168,-107.1405128,47.48404241,916,142,856.1962162,59.8037838
1062,-106.7496018,47.49270923,849,56,789.1730821,59.8269179
517,-106.7766883,47.58204161,880,113,820.0066581,59.9933419
2231,-106.3743897,47.4797259,779,20.4,719.0041945,59.9958055
170,-107.1656293,47.46759815,916,124,855.9063535,60.0936465
1689,-106.4930229,47.53772059,817,74,756.9046393,60.0953607
215,-107.0819082,47.49821469,910,148.7,849.8603864,60.1396136
1440,-106.8334167,47.3751482,830,44,769.8219846,60.1780154
2082,-106.569255,47.3919647,788,86,727.8082923,60.1917077
521,-106.77613,47.58165434,880,126,819.7940475,60.2059525
1475,-106.6853831,47.46158324,829,79,768.713572,60.286428
711,-106.706465,47.58560063,869,55,808.611479,60.388521
1447,-106.682262,47.4664792,830,19,769.5870352,60.4129648
2204,-106.1304397,47.63148825,781,92,720.5752279,60.4247721
174,-107.1638488,47.46754179,916,79,855.572038,60.427962
1385,-106.9143798,47.33846868,834,119,773.569653,60.430347
1359,-106.8826926,47.36129228,835,24,774.563203,60.436797
1108,-106.9670888,47.3540254,848,8,787.4935953,60.5064047
1215,-106.8908958,47.37663476,841,148,780.4862974,60.5137026
305,-107.1267865,47.42450243,897,116,836.4676311,60.5323689
251,-107.0944042,47.47187336,905,32,844.4391133,60.5608867
865,-106.7392868,47.53412345,860,113,799.4167571,60.5832429
286,-107.1328043,47.42740512,899,76,838.3853327,60.6146673
287,-107.1313677,47.42827772,899,83,838.3826067,60.6173933
1112,-106.5791562,47.58997088,848,39,787.3775416,60.6224584
752,-106.7033123,47.57984367,867,1,806.3748982,60.6251018
1621,-106.5085729,47.54015353,821,156,760.3631241,60.6368759
24,-107.2685766,47.47456023,937,85,876.3164835,60.6835165
1956,-106.6958086,47.35082055,799,176,738.2588572,60.7411428
2038,-106.5727892,47.404748,793,59,732.1658057,60.8341943
1116,-106.7052849,47.51239045,848,152,787.0568305,60.9431695
2480,-106.2153015,47.49363417,756,29,695.0436815,60.9563185
338,-107.0604568,47.45323181,894,53,832.9713317,61.0286683
1518,-106.7009196,47.44262812,827,20,765.9407131,61.0592869
2043,-106.6312444,47.36836904,793,23,731.9139101,61.0860899
1859,-106.7041681,47.36494119,805,13,743.8638739,61.1361261
495,-107.0897972,47.3968283,883,73,821.8297497,61.1702503
1915,-106.7445286,47.32973443,802,53,740.7756302,61.2243698
2392,-106.514192,47.34645344,766,62.9,704.7524916,61.2475084
2393,-106.514192,47.34645344,766,64,704.7524114,61.2475886
1171,-106.860181,47.40654469,845,67,783.7221641,61.2778359
2336,-106.0862305,47.62431215,772,101,710.7197089,61.2802911
1862,-106.7043438,47.36422769,805,160,743.6867068,61.3132932
2361,-106.0816032,47.62000988,770,105,708.647752,61.352248
1504,-106.7879912,47.39194632,828,178,766.6340304,61.3659696
1614,-106.5090411,47.54072326,822,150,760.6131195,61.3868805
1844,-106.6803345,47.38181437,806,126,744.5514374,61.4485626
853,-106.953975,47.40695454,862,100,800.5456381,61.4543619
947,-106.7233622,47.5302697,857,134,795.4714724,61.5285276
1034,-106.987488,47.35173866,852,144,790.4681477,61.5318523
1236,-106.6516057,47.51888122,841,114.1,779.4407923,61.5592077
1055,-106.8432324,47.43628858,851,142,789.3682243,61.6317757
1157,-106.86648,47.40475055,846,55,784.3232357,61.6767643
2034,-106.6305416,47.37006176,794,129,732.2831628,61.7168372
252,-107.1088244,47.46243943,906,112,844.2718141,61.7281859
1243,-106.6505783,47.51873405,841,104,779.2169752,61.7830248
1272,-106.6465083,47.51771277,840,136.4,778.1985067,61.8014933
2094,-106.566668,47.3914152,789,103,727.1875055,61.8124945
211,-107.0821711,47.49915475,912,147,850.1788018,61.8211982
937,-106.6984451,47.54777421,858,118,796.1611969,61.8388031
1129,-106.7037026,47.51028138,848,121,786.1605373,61.8394627
1161,-106.8675072,47.40343803,846,54,784.12438,61.87562
1804,-106.7823198,47.3318074,810,149,748.1057372,61.8942628
2185,-106.134117,47.63102905,783,104,721.086359,61.913641
1114,-106.7053398,47.51244363,849,154,787.0783848,61.9216152
855,-106.7238307,47.54577568,862,111,800.0737272,61.9262728
128,-107.2090899,47.46885636,926,121,864.0344847,61.9655153
1065,-106.842309,47.43567353,851,139,789.0230739,61.9769261
940,-106.7246004,47.53115991,858,145,795.9489247,62.0510753
1765,-106.7901507,47.33675152,813,93,750.9375255,62.0624745
2334,-106.0874931,47.62422821,773,90,710.9162249,62.0837751
519,-107.0034806,47.44322776,882,100,819.911519,62.088481
1100,-106.9763669,47.34965437,850,144,787.8789242,62.1210758
1397,-106.8537464,47.37312941,835,119,772.8532876,62.1467124
2216,-106.1132204,47.63926888,782,161,719.8406383,62.1593617
1703,-106.7443643,47.38138855,818,35,755.8005093,62.1994907
1285,-106.6454344,47.51692735,840,145.6,777.7796085,62.2203915
18,-107.2780596,47.47010678,939,98,876.7231504,62.2768496
1250,-106.6484913,47.51826017,841,105.5,778.7091344,62.2908656
1251,-106.6484379,47.51825194,841,105.8,778.6981492,62.3018508
961,-106.9280778,47.40268693,857,131,794.6908218,62.3091782
228,-107.0982591,47.48069339,910,148,847.6878096,62.3121904
191,-107.2956586,47.47958211,945,160,882.6144182,62.3855818
1402,-106.9109459,47.33722121,835,108,772.5947889,62.4052111
1637,-106.7509683,47.39037633,822,155,759.5922588,62.4077412
861,-106.9522324,47.40463561,862,85,799.5618541,62.4381459
2321,-106.090219,47.62474221,774,160,711.5459667,62.4540333
1314,-106.7305517,47.46083824,839,52,776.5047287,62.4952713
1827,-106.783523,47.32548066,809,47,746.4742447,62.5257553
1954,-106.7280274,47.33187418,801,108,738.4621433,62.5378567
2338,-106.0887728,47.62175963,773,163,710.4164684,62.5835316
1657,-106.8272372,47.33968455,821,46,758.3969244,62.6030756
1056,-106.8445128,47.43535914,852,116,789.322979,62.677021
1774,-106.7892363,47.33515506,813,60,750.3079396,62.6920604
